y,C_l,aoa,RollRate,span
0.0004985075214871306,5.475598744488245,10,0,73
0.0024870758547108126,5.47557903834209,10,0,73
0.006442425350364711,5.475439124421021,10,0,73
0.01232122037166436,5.474996150265566,10,0,73
0.02005905161013941,5.4739904878928485,10,0,73
0.029571141767495868,5.4720943057222025,10,0,73
0.0407532743934369,5.468919538537567,10,0,73
0.05348293570290101,5.4640229187233045,10,0,73
0.06762065686272885,5.456906023413842,10,0,73
0.08301154204138494,5.447008741402639,10,0,73
0.09948696548010216,5.433694936230787,10,0,73
0.11686641899198197,5.416229224237451,10,0,73
0.13495948964746368,5.393743632600164,10,0,73
0.15356794597822743,5.365192455624582,10,0,73
0.1724879098426435,5.329292937033288,10,0,73
0.19151209015735648,5.284448557756724,10,0,73
0.21043205402177256,5.228650842706835,10,0,73
0.2290405103525363,5.159354964753106,10,0,73
0.24713358100801802,5.073324481658591,10,0,73
0.2645130345198978,4.966442141046492,10,0,73
0.28098845795861505,4.833488329666839,10,0,73
0.2963793431372711,4.66789895126108,10,0,73
0.3105170642970989,4.461534331142646,10,0,73
0.3232467256065631,4.204526344221331,10,0,73
0.3344288582325041,3.8853317297050403,10,0,73
0.34394094838986056,3.491221640766561,10,0,73
0.3516787796283356,3.0096220756767615,10,0,73
0.3575575746496353,2.4311689200990374,10,0,73
0.3615129241452891,1.757421461636882,10,0,73
0.3635014924785128,1.0448628263785678,10,0,73
0.364,0.0,10,0,73
