y,C_l,aoa,RollRate,span
0.0006847630789658388,5.7810524808857116,5,0,100
0.0034163129872401277,5.781035970586218,5,0,100
0.008849485371380097,5.780918884214412,5,0,100
0.016924753257780714,5.780548243826423,5,0,100
0.027553642321620067,5.779706612530681,5,0,100
0.040619700230076744,5.77811902444311,5,0,100
0.05597977251845729,5.775459299511717,5,0,100
0.07346557102046843,5.771353669376939,5,0,100
0.09288551766858359,5.765379872087323,5,0,100
0.11402684346344086,5.757060223264499,5,0,100
0.13665791961552495,5.745847417822584,5,0,100
0.16053079531865655,5.731101812336488,5,0,100
0.18538391435091167,5.7120586078392135,5,0,100
0.21094498073932338,5.687782668353031,5,0,100
0.2369339420915433,5.657107665920819,5,0,100
0.2630660579084567,5.618554841685845,5,0,100
0.28905501926067656,5.570224941727046,5,0,100
0.31461608564908833,5.50965493425613,5,0,100
0.33946920468134345,5.433629259515568,5,0,100
0.363342080384475,5.33793438201514,5,0,100
0.38597315653655917,5.217046994453569,5,0,100
0.40711448233141645,5.063753743581628,5,0,100
0.42653442897953153,4.868720158099591,5,0,100
0.4440202274815427,4.62006985610274,5,0,100
0.45938029976992323,4.303121447229741,5,0,100
0.4724463576783799,3.900593377437647,5,0,100
0.4830752467422193,3.3938956619134317,5,0,100
0.4911505146286199,2.7668163705767266,5,0,100
0.4965836870127599,2.015570497722552,5,0,100
0.4993152369210342,1.202537795382518,5,0,100
0.5,0.0,5,0,100
