y,C_l,aoa,RollRate,span
0.0004985075214871306,9.087371906095983,0,180,73
0.0004985075214871306,9.08737190609593,0,180,73
0.0024870758547108126,6.661513398187566,0,180,73
0.0024870758547108126,6.661513398187555,0,180,73
0.006442425350364711,5.939235119701881,0,180,73
0.006442425350364711,5.939235119701878,0,180,73
0.01232122037166436,5.616641886669983,0,180,73
0.01232122037166436,5.616641886669981,0,180,73
0.02005905161013941,5.44277756028194,0,180,73
0.02005905161013941,5.442777560281939,0,180,73
0.029571141767495868,5.337806387870177,0,180,73
0.029571141767495868,5.337806387870177,0,180,73
0.0407532743934369,5.268643127248754,0,180,73
0.0407532743934369,5.268643127248754,0,180,73
0.05348293570290101,5.219059112104836,0,180,73
0.05348293570290101,5.219059112104837,0,180,73
0.06762065686272885,5.180067634789761,0,180,73
0.06762065686272885,5.180067634789761,0,180,73
0.08301154204138494,5.146178855156108,0,180,73
0.08301154204138494,5.1461788551561085,0,180,73
0.09948696548010216,5.113725004362797,0,180,73
0.09948696548010216,5.113725004362799,0,180,73
0.11686641899198197,5.080025015390309,0,180,73
0.11686641899198197,5.080025015390309,0,180,73
0.13495948964746368,5.042925242165981,0,180,73
0.13495948964746368,5.042925242165981,0,180,73
0.15356794597822743,5.000520374361035,0,180,73
0.15356794597822743,5.000520374361035,0,180,73
0.1724879098426435,4.950963379167123,0,180,73
0.1724879098426435,4.950963379167123,0,180,73
0.19151209015735648,4.8923182038608015,0,180,73
0.19151209015735648,4.8923182038608015,0,180,73
0.21043205402177256,4.822429707900541,0,180,73
0.21043205402177256,4.822429707900541,0,180,73
0.2290405103525363,4.738795644549587,0,180,73
0.2290405103525363,4.738795644549585,0,180,73
0.24713358100801802,4.638431468212638,0,180,73
0.24713358100801802,4.638431468212637,0,180,73
0.2645130345198978,4.517723417210992,0,180,73
0.2645130345198978,4.517723417210992,0,180,73
0.28098845795861505,4.372270919217089,0,180,73
0.28098845795861505,4.3722709192170885,0,180,73
0.2963793431372711,4.19672816419061,0,180,73
0.2963793431372711,4.196728164190609,0,180,73
0.3105170642970989,3.9846697069528725,0,180,73
0.3105170642970989,3.9846697069528716,0,180,73
0.3232467256065631,3.7285306688279487,0,180,73
0.3232467256065631,3.728530668827948,0,180,73
0.3344288582325041,3.419715652550788,0,180,73
0.3344288582325041,3.4197156525507872,0,180,73
0.34394094838986056,3.049045380107679,0,180,73
0.34394094838986056,3.0490453801076796,0,180,73
0.3516787796283356,2.607852692061614,0,180,73
0.3516787796283356,2.6078526920616136,0,180,73
0.3575575746496353,2.0904079634977326,0,180,73
0.3575575746496353,2.0904079634977326,0,180,73
0.3615129241452891,1.5001107999342795,0,180,73
0.3615129241452891,1.5001107999342795,0,180,73
0.3635014924785128,0.8861874636700567,0,180,73
0.3635014924785128,0.8861874636700567,0,180,73
0.364,0.0,0,180,73
