y,C_l,aoa,RollRate,span
0.0004985075214871306,9.089232481138867,0,60,73
0.0024870758547108126,6.662877533365938,0,60,73
0.006442425350364711,5.940453776237351,0,60,73
0.01232122037166436,5.617802509206698,0,60,73
0.02005905161013941,5.443920902503406,0,60,73
0.029571141767495868,5.33896249527921,0,60,73
0.0407532743934369,5.269841441004117,0,60,73
0.05348293570290101,5.220331916593191,0,60,73
0.06762065686272885,5.181450883777736,0,60,73
0.08301154204138494,5.14771148701295,0,60,73
0.09948696548010216,5.115447126244445,0,60,73
0.11686641899198197,5.081975149050601,0,60,73
0.13495948964746368,5.045136807132361,0,60,73
0.15356794597822743,5.00301763134053,0,60,73
0.1724879098426435,4.953757131614577,0,60,73
0.19151209015735648,4.8954016444932105,0,60,73
0.21043205402177256,4.825774892513726,0,60,73
0.2290405103525363,4.742351170763357,0,60,73
0.24713358100801802,4.642122018450758,0,60,73
0.2645130345198978,4.521451865660658,0,60,73
0.28098845795861505,4.375923649364894,0,60,73
0.2963793431372711,4.200184009919422,0,60,73
0.3105170642970989,3.9878123945545063,0,60,73
0.3232467256065631,3.7312636736534013,0,60,73
0.3344288582325041,3.421976957251892,0,60,73
0.34394094838986056,3.0508179839576917,0,60,73
0.3516787796283356,2.609165697120151,0,60,73
0.3575575746496353,2.0913242535626657,0,60,73
0.3615129241452891,1.5007029828631735,0,60,73
0.3635014924785128,0.8865224057301855,0,60,73
0.364,0.0,0,60,73
