y,C_l,aoa,RollRate,span
0.0006847630789658388,5.621281424365194,10,0,100
0.0034163129872401277,5.621266668574338,10,0,100
0.008849485371380097,5.621162059195354,10,0,100
0.016924753257780714,5.620830928727277,10,0,100
0.027553642321620067,5.620078959535345,10,0,100
0.040619700230076744,5.618660297407665,10,0,100
0.05597977251845729,5.6162830668333354,10,0,100
0.07346557102046843,5.612612395877086,10,0,100
0.09288551766858359,5.607269261914895,10,0,100
0.11402684346344086,5.599823772118176,10,0,100
0.13665791961552495,5.589781688709381,10,0,100
0.16053079531865655,5.576562960712891,10,0,100
0.18538391435091167,5.559470655831076,10,0,100
0.21094498073932338,5.53764796157294,10,0,100
0.2369339420915433,5.510019820172287,10,0,100
0.2630660579084567,5.475214253009754,10,0,100
0.28905501926067656,5.431456504922843,10,0,100
0.31461608564908833,5.376426851961499,10,0,100
0.33946920468134345,5.307070519964407,10,0,100
0.363342080384475,5.21934636746745,10,0,100
0.38597315653655917,5.1079014599967785,10,0,100
0.40711448233141645,4.9656648967270725,10,0,100
0.42653442897953153,4.783373012352783,10,0,100
0.4440202274815427,4.549081631865429,10,0,100
0.45938029976992323,4.247810465060507,10,0,100
0.4724463576783799,3.8616358607463295,10,0,100
0.4830752467422193,3.3708725830814816,10,0,100
0.4911505146286199,2.7576994683310736,10,0,100
0.4965836870127599,2.016289594508577,10,0,100
0.4993152369210342,1.207061483831881,10,0,100
0.5,0.0,10,0,100
