y,C_l,aoa,RollRate,span
0.0004985075214871306,9.075437670524629,0,720,73
0.0004985075214871306,9.075437670524709,0,720,73
0.0024870758547108126,6.652763465491034,0,720,73
0.0024870758547108126,6.6527634654910495,0,720,73
0.006442425350364711,5.931418349096125,0,720,73
0.006442425350364711,5.931418349096131,0,720,73
0.01232122037166436,5.609197435746131,0,720,73
0.01232122037166436,5.609197435746134,0,720,73
0.02005905161013941,5.435444115864288,0,720,73
0.02005905161013941,5.43544411586429,0,720,73
0.029571141767495868,5.33039136689881,0,720,73
0.029571141767495868,5.330391366898811,0,720,73
0.0407532743934369,5.26095786374794,0,720,73
0.0407532743934369,5.260957863747941,0,720,73
0.05348293570290101,5.21089672655526,0,720,73
0.05348293570290101,5.210896726555261,0,720,73
0.06762065686272885,5.171197700534754,0,720,73
0.06762065686272885,5.171197700534755,0,720,73
0.08301154204138494,5.136351734284769,0,720,73
0.08301154204138494,5.13635173428477,0,720,73
0.09948696548010216,5.102683413360502,0,720,73
0.09948696548010216,5.102683413360503,0,720,73
0.11686641899198197,5.067521585652248,0,720,73
0.11686641899198197,5.067521585652249,0,720,73
0.13495948964746368,5.028744956469557,0,720,73
0.13495948964746368,5.028744956469558,0,720,73
0.15356794597822743,4.98450647003134,0,720,73
0.15356794597822743,4.98450647003134,0,720,73
0.1724879098426435,4.933044843329694,0,720,73
0.1724879098426435,4.933044843329694,0,720,73
0.19151209015735648,4.8725364335316055,0,720,73
0.19151209015735648,4.872536433531605,0,720,73
0.21043205402177256,4.800961305589278,0,720,73
0.21043205402177256,4.800961305589278,0,720,73
0.2290405103525363,4.715967701168784,0,720,73
0.2290405103525363,4.715967701168784,0,720,73
0.24713358100801802,4.614725119020974,0,720,73
0.24713358100801802,4.614725119020974,0,720,73
0.2645130345198978,4.493761108339764,0,720,73
0.2645130345198978,4.493761108339765,0,720,73
0.28098845795861505,4.348783032001875,0,720,73
0.28098845795861505,4.348783032001875,0,720,73
0.2963793431372711,4.17449600940138,0,720,73
0.2963793431372711,4.1744960094013805,0,720,73
0.3105170642970989,3.9644452927921554,0,720,73
0.3105170642970989,3.964445292792156,0,720,73
0.3232467256065631,3.7109400042151255,0,720,73
0.3232467256065631,3.710940004215127,0,720,73
0.3344288582325041,3.4051619817539778,0,720,73
0.3344288582325041,3.4051619817539778,0,720,73
0.34394094838986056,3.0376399039655197,0,720,73
0.34394094838986056,3.0376399039655197,0,720,73
0.3516787796283356,2.5994072195751894,0,720,73
0.3516787796283356,2.5994072195751894,0,720,73
0.3575575746496353,2.0845156061316796,0,720,73
0.3575575746496353,2.0845156061316796,0,720,73
0.3615129241452891,1.4963028357805397,0,720,73
0.3615129241452891,1.49630283578054,0,720,73
0.3635014924785128,0.8840335790633077,0,720,73
0.3635014924785128,0.8840335790633078,0,720,73
0.364,0.0,0,720,73
