y,C_l,aoa,RollRate,span
0.0007532393868624227,9.571760610555042,0,60,110
0.0037579442859641404,7.02827658559601,0,60,110
0.009734433908518109,6.282673231350856,0,60,110
0.018617228583558788,5.956895010889708,0,60,110
0.030309006553782075,5.785990723360365,0,60,110
0.04468167025308442,5.685962196369777,0,60,110
0.061577749770303024,5.6223239983580395,0,60,110
0.08081212812251529,5.578445987156455,0,60,110
0.10217406943544197,5.545345139454695,0,60,110
0.12542952780978495,5.517703685510755,0,60,110
0.15032371157707747,5.492091237743422,0,60,110
0.17658387485052224,5.466083059300373,0,60,110
0.20392230578600284,5.437779782637093,0,60,110
0.23203947881325576,5.405518121853083,0,60,110
0.2606273363006977,5.367673593546979,0,60,110
0.28937266369930237,5.322503743984776,0,60,110
0.3179605211867443,5.268001600113999,0,60,110
0.3460776942139972,5.201738563627278,0,60,110
0.37341612514947786,5.1206800107394335,0,60,110
0.3996762884229226,5.020958713738675,0,60,110
0.42457047219021515,4.897593441420753,0,60,110
0.4478259305645581,4.744146096469933,0,60,110
0.4691878718774847,4.552326262232493,0,60,110
0.488422250229697,4.311587490881576,0,60,110
0.5053183297469156,4.008833971350066,0,60,110
0.5196909934462179,3.628504316539036,0,60,110
0.5313827714164412,3.153595428900631,0,60,110
0.5402655660914819,2.5688715835012794,0,60,110
0.546242055714036,1.8700798535768097,0,60,110
0.5492467606131376,1.114085926083229,0,60,110
0.55,0.0,0,60,110
