y,C_l,aoa,RollRate,span
0.0004985075214871306,5.663833776541372,1,0,73
0.0024870758547108126,5.663811252530135,1,0,73
0.006442425350364711,5.663651283900522,1,0,73
0.01232122037166436,5.663144802200433,1,0,73
0.02005905161013941,5.661995077189252,1,0,73
0.029571141767495868,5.659827699558431,1,0,73
0.0407532743934369,5.656200009364094,1,0,73
0.05348293570290101,5.650607377267835,1,0,73
0.06762065686272885,5.642484084897325,1,0,73
0.08301154204138494,5.631197079586621,1,0,73
0.09948696548010216,5.616031342648296,1,0,73
0.11686641899198197,5.596165842661226,1,0,73
0.13495948964746368,5.570638978155493,1,0,73
0.15356794597822743,5.5383020596193155,1,0,73
0.1724879098426435,5.497758806255214,1,0,73
0.19151209015735648,5.447288148728377,1,0,73
0.21043205402177256,5.3847470022648825,1,0,73
0.2290405103525363,5.30744937691416,1,0,73
0.24713358100801802,5.212018693339226,1,0,73
0.2645130345198978,5.0942122906326235,1,0,73
0.28098845795861505,4.948722237304637,1,0,73
0.2963793431372711,4.768966968073485,1,0,73
0.3105170642970989,4.546907569861013,1,0,73
0.3232467256065631,4.272956263861462,1,0,73
0.3344288582325041,3.9361013936980105,1,0,73
0.34394094838986056,3.5244684974603913,1,0,73
0.3516787796283356,3.0267113613321888,1,0,73
0.3575575746496353,2.4350598079006804,1,0,73
0.3615129241452891,1.7528932570088267,1,0,73
0.3635014924785128,1.0381589786775682,1,0,73
0.364,0.0,1,0,73
