y,C_l,aoa,RollRate,span
0.0006847630789658388,9.47668586221808,0,360,100
0.0006847630789658388,9.47668586221812,0,360,100
0.0034163129872401277,6.955371897755614,0,360,100
0.0034163129872401277,6.955371897755622,0,360,100
0.008849485371380097,6.21320821630365,0,360,100
0.008849485371380097,6.213208216303654,0,360,100
0.016924753257780714,5.887049704875504,0,360,100
0.016924753257780714,5.8870497048755075,0,360,100
0.027553642321620067,5.714708044407882,0,360,100
0.027553642321620067,5.714708044407883,0,360,100
0.040619700230076744,5.612957142773589,0,360,100
0.040619700230076744,5.612957142773591,0,360,100
0.05597977251845729,5.54752253212525,0,360,100
0.05597977251845729,5.54752253212525,0,360,100
0.07346557102046843,5.501786897806069,0,360,100
0.07346557102046843,5.5017868978060696,0,360,100
0.09288551766858359,5.466706590093765,0,360,100
0.09288551766858359,5.4667065900937635,0,360,100
0.11402684346344086,5.4368805691640025,0,360,100
0.11402684346344086,5.436880569164003,0,360,100
0.13665791961552495,5.408795413624167,0,360,100
0.13665791961552495,5.408795413624168,0,360,100
0.16053079531865655,5.379954593428103,0,360,100
0.16053079531865655,5.379954593428103,0,360,100
0.18538391435091167,5.34840376510906,0,360,100
0.18538391435091167,5.348403765109059,0,360,100
0.21094498073932338,5.3124444427544075,0,360,100
0.21094498073932338,5.312444442754407,0,360,100
0.2369339420915433,5.270438376464039,0,360,100
0.2369339420915433,5.270438376464037,0,360,100
0.2630660579084567,5.220651874026723,0,360,100
0.2630660579084567,5.220651874026722,0,360,100
0.28905501926067656,5.161110408279583,0,360,100
0.28905501926067656,5.161110408279583,0,360,100
0.31461608564908833,5.089443549615811,0,360,100
0.31461608564908833,5.08944354961581,0,360,100
0.33946920468134345,5.0027047867861,0,360,100
0.33946920468134345,5.002704786786098,0,360,100
0.363342080384475,4.8971534709000615,0,360,100
0.363342080384475,4.8971534709000615,0,360,100
0.38597315653655917,4.7679896050065445,0,360,100
0.38597315653655917,4.767989605006544,0,360,100
0.40711448233141645,4.609039921975181,0,360,100
0.40711448233141645,4.609039921975181,0,360,100
0.42653442897953153,4.412411180126698,0,360,100
0.42653442897953153,4.412411180126698,0,360,100
0.4440202274815427,4.168163258761789,0,360,100
0.4440202274815427,4.168163258761789,0,360,100
0.45938029976992323,3.8641262992368177,0,360,100
0.45938029976992323,3.8641262992368177,0,360,100
0.4724463576783799,3.486120304613385,0,360,100
0.4724463576783799,3.486120304613385,0,360,100
0.4830752467422193,3.019090584569244,0,360,100
0.4830752467422193,3.019090584569244,0,360,100
0.4911505146286199,2.4502527382854664,0,360,100
0.4911505146286199,2.4502527382854664,0,360,100
0.4965836870127599,1.7776501388147554,0,360,100
0.4965836870127599,1.7776501388147554,0,360,100
0.4993152369210342,1.0568113015101552,0,360,100
0.4993152369210342,1.0568113015101552,0,360,100
0.5,0.0,0,360,100
