y,C_l,aoa,RollRate,span
0.0006847630789658388,9.420887628677242,0,720,100
0.0006847630789658388,9.420887628677253,0,720,100
0.0034163129872401277,6.914410044747638,0,720,100
0.0034163129872401277,6.9144100447476395,0,720,100
0.008849485371380097,6.176525676688608,0,720,100
0.008849485371380097,6.176525676688608,0,720,100
0.016924753257780714,5.85198639105822,0,720,100
0.016924753257780714,5.85198639105822,0,720,100
0.027553642321620067,5.679971661704508,0,720,100
0.027553642321620067,5.679971661704508,0,720,100
0.040619700230076744,5.577532850092738,0,720,100
0.040619700230076744,5.577532850092738,0,720,100
0.05597977251845729,5.510362428015264,0,720,100
0.05597977251845729,5.510362428015266,0,720,100
0.07346557102046843,5.461702284108122,0,720,100
0.07346557102046843,5.4617022841081235,0,720,100
0.09288551766858359,5.4223421134851515,0,720,100
0.09288551766858359,5.422342113485152,0,720,100
0.11402684346344086,5.3867370706540925,0,720,100
0.11402684346344086,5.3867370706540925,0,720,100
0.13665791961552495,5.351290207043655,0,720,100
0.13665791961552495,5.351290207043655,0,720,100
0.16053079531865655,5.313513587908411,0,720,100
0.16053079531865655,5.313513587908412,0,720,100
0.18538391435091167,5.271580612738749,0,720,100
0.18538391435091167,5.271580612738749,0,720,100
0.21094498073932338,5.22406096965273,0,720,100
0.21094498073932338,5.224060969652731,0,720,100
0.2369339420915433,5.169739031303156,0,720,100
0.2369339420915433,5.169739031303156,0,720,100
0.2630660579084567,5.1074631252484455,0,720,100
0.2630660579084567,5.1074631252484455,0,720,100
0.28905501926067656,5.035993848295212,0,720,100
0.28905501926067656,5.035993848295213,0,720,100
0.31461608564908833,4.953828501986859,0,720,100
0.31461608564908833,4.953828501986859,0,720,100
0.33946920468134345,4.858981782502068,0,720,100
0.33946920468134345,4.8589817825020685,0,720,100
0.363342080384475,4.74870335419922,0,720,100
0.363342080384475,4.748703354199221,0,720,100
0.38597315653655917,4.619114165579892,0,720,100
0.38597315653655917,4.619114165579893,0,720,100
0.40711448233141645,4.4647508651368755,0,720,100
0.40711448233141645,4.4647508651368755,0,720,100
0.42653442897953153,4.2780317949395865,0,720,100
0.42653442897953153,4.2780317949395865,0,720,100
0.4440202274815427,4.048716338984824,0,720,100
0.4440202274815427,4.048716338984824,0,720,100
0.45938029976992323,3.763546028960358,0,720,100
0.45938029976992323,3.763546028960359,0,720,100
0.4724463576783799,3.406453440983316,0,720,100
0.4724463576783799,3.406453440983317,0,720,100
0.4830752467422193,2.9600176825302205,0,720,100
0.4830752467422193,2.9600176825302205,0,720,100
0.4911505146286199,2.409336569296506,0,720,100
0.4911505146286199,2.409336569296506,0,720,100
0.4965836870127599,1.751468035307379,0,720,100
0.4965836870127599,1.751468035307379,0,720,100
0.4993152369210342,1.0420605329105366,0,720,100
0.4993152369210342,1.0420605329105366,0,720,100
0.5,0.0,0,720,100
