y,C_l,aoa,RollRate,span
0.000471116998328497,6.451799203316554,1,0,100
0.0023504233352212075,6.451834052943852,1,0,100
0.006088445935509506,6.452081630725685,1,0,100
0.01164423024135313,6.452865823770119,1,0,100
0.018956905917274607,6.454633994431721,1,0,100
0.027946353758292797,6.457993088723761,1,0,100
0.03851408349269861,6.463625047435394,1,0,100
0.050544312862082275,6.4723354695053805,1,0,100
0.0639052361559855,6.485048796909844,1,0,100
0.0784504683028473,6.502824929587173,1,0,100
0.09402064869548116,6.526924128085404,1,0,100
0.1104451871792357,6.558828381995513,1,0,100
0.1275441330734272,6.60034417733731,1,0,100
0.1451301467486545,6.653691519626548,1,0,100
0.1630105521589818,6.721620863335878,1,0,100
0.18098944784101817,6.807548550326355,1,0,100
0.19886985325134549,6.915705527527119,1,0,100
0.21645586692657276,7.0512863030260355,1,0,100
0.2335548128207643,7.220571210952973,1,0,100
0.24997935130451882,7.430971844198077,1,0,100
0.2655495316971527,7.690913118780246,1,0,100
0.28009476384401444,8.009412325855635,1,0,100
0.29345568713791764,8.39514290241849,1,0,100
0.30548591650730134,8.854706635737939,1,0,100
0.3160536462417072,9.38973825709696,1,0,100
0.32504309408272536,9.992571460204548,1,0,100
0.33235576975864684,10.64039518639833,1,0,100
0.33791155406449047,11.288583211977295,1,0,100
0.3416495766647788,11.865001150296786,1,0,100
0.3435288830016715,12.263207770900134,1,0,100
0.34476120467488713,11.51458983346859,1,0,100
0.34769013686302164,9.078677848957774,1,0,100
0.35310209786448354,6.8261913468538475,1,0,100
0.36017316567634905,5.444969542652591,1,0,100
0.36782683432365093,4.652904628502724,1,0,100
0.3748979021355164,4.18626087120803,1,0,100
0.38030986313697834,3.9132634982492673,1,0,100
0.38323879532511285,3.7912506394788883,1,0,100
0.38620749355717265,3.8480388536954315,1,0,100
0.3947013969027628,3.9960393970405153,1,0,100
0.41039608380700254,4.118282489690601,1,0,100
0.4309021804614124,4.114310441832897,1,0,100
0.45309781953858763,3.927790509232922,1,0,100
0.47360391619299747,3.500431094844931,1,0,100
0.48929860309723716,2.76291988730678,1,0,100
0.49779250644282735,1.7319178169558183,1,0,100
0.5,0.0,1,0,100
